id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
340;58;["HE"];air;electricity;added capacity;wind turbine;onshore;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
341;58;["HE"];air;electricity;capacity;wind turbine;onshore;1.31674;GW;;"{""value"": ""aggregated""}";urbs;;2016
342;58;["HE"];biogas;electricity;added capacity;generator;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
343;58;["HE"];biogas;electricity;capacity;generator;combustion engine;0.125;GW;;"{""value"": ""aggregated""}";urbs;;2016
344;58;["HE"];biomass;electricity;added capacity;generator;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
345;58;["HE"];biomass;electricity;capacity;generator;steam;0.249;GW;;"{""value"": ""aggregated""}";urbs;;2016
346;58;["HE"];hard coal;electricity;added capacity;chp;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
347;58;["HE"];hard coal;electricity;capacity;chp;steam;0.687;GW;;"{""value"": ""aggregated""}";urbs;;2016
348;58;["HE"];light oil;electricity;added capacity;chp;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
349;58;["HE"];light oil;electricity;capacity;chp;gas;0.00251;GW;;"{""value"": ""aggregated""}";urbs;;2016
350;58;["HE"];light oil;electricity;added capacity;generator;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
351;58;["HE"];light oil;electricity;capacity;generator;gas;0.3023;GW;;"{""value"": ""aggregated""}";urbs;;2016
352;58;["HE"];lignite;electricity;added capacity;chp;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
353;58;["HE"];lignite;electricity;capacity;chp;steam;0.03545;GW;;"{""value"": ""aggregated""}";urbs;;2016
354;58;["HE"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
355;58;["HE"];natural gas;electricity;capacity;chp;combined cycle;0.43632;GW;;"{""value"": ""aggregated""}";urbs;;2016
356;58;["HE"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
357;58;["HE"];natural gas;electricity;capacity;chp;combustion engine;0.11322;GW;;"{""value"": ""aggregated""}";urbs;;2016
358;58;["HE"];natural gas;electricity;added capacity;chp;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
359;58;["HE"];natural gas;electricity;capacity;chp;gas;0.38655;GW;;"{""value"": ""aggregated""}";urbs;;2016
360;58;["HE"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
361;58;["HE"];natural gas;electricity;capacity;generator;combined cycle;0.74866;GW;;"{""value"": ""aggregated""}";urbs;;2016
362;58;["HE"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
363;58;["HE"];natural gas;electricity;capacity;generator;combustion engine;0.0166;GW;;"{""value"": ""aggregated""}";urbs;;2016
