id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
1;58;["BB"];air;electricity;added capacity;wind turbine;onshore;6.52E-17;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
2;58;["BB"];air;electricity;capacity;wind turbine;onshore;5.70003375;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
3;58;["BB"];biogas;electricity;added capacity;generator;combustion engine;9.60E-18;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
4;58;["BB"];biogas;electricity;capacity;generator;combustion engine;0.264;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
5;58;["BB"];biomass;electricity;added capacity;generator;steam;9.95E-18;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
6;58;["BB"];biomass;electricity;capacity;generator;steam;0.428;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
7;58;["BB"];electricity;electricity;added capacity;electrolyser;alkaline;7.71E-14;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
8;58;["BB"];electricity;electricity;capacity;electrolyser;alkaline;7.71E-14;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
9;58;["BB"];heat;electricity;added capacity;geothermal;unknown;0.530764927;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
10;58;["BB"];heat;electricity;capacity;geothermal;unknown;0.530764927;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
11;58;["BB"];hydrogen;electricity;added capacity;generator;gas;4.30E-14;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
12;58;["BB"];hydrogen;electricity;capacity;generator;gas;4.30E-14;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
13;58;["BB"];light oil;electricity;added capacity;chp;gas;1.33E-16;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
14;58;["BB"];light oil;electricity;capacity;chp;gas;0.0002136;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
15;58;["BB"];light oil;electricity;added capacity;generator;gas;1.40E-15;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
16;58;["BB"];light oil;electricity;capacity;generator;gas;0.03790614;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
17;58;["BB"];lignite;electricity;added capacity;chp;steam;0;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
18;58;["BB"];lignite;electricity;capacity;chp;steam;1.5;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
19;58;["BB"];natural gas;electricity;added capacity;chp;combined cycle;2.03E-17;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
20;58;["BB"];natural gas;electricity;capacity;chp;combined cycle;0.1909274;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
21;58;["BB"];natural gas;electricity;added capacity;chp;combustion engine;1.08E-16;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
22;58;["BB"];natural gas;electricity;capacity;chp;combustion engine;0.05120375;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
23;58;["BB"];natural gas;electricity;added capacity;chp;gas;1.93E-16;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
24;58;["BB"];natural gas;electricity;capacity;chp;gas;0.0464045;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
25;58;["BB"];natural gas;electricity;added capacity;generator;combined cycle;8.60E-17;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
26;58;["BB"];natural gas;electricity;capacity;generator;combined cycle;0.24431;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
27;58;["BB"];natural gas;electricity;added capacity;generator;combustion engine;7.21E-17;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
28;58;["BB"];natural gas;electricity;capacity;generator;combustion engine;0.0077227;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
29;58;["BB"];natural gas;electricity;added capacity;generator;gas;8.23E-17;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
30;58;["BB"];natural gas;electricity;capacity;generator;gas;0.3302014;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
31;58;["BB"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
32;58;["BB"];solar radiation;electricity;capacity;photovoltaics;rooftop;0.295966873;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
33;58;["BB"];solar radiation;electricity;added capacity;photovoltaics;utility;5.629845671;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
34;58;["BB"];solar radiation;electricity;capacity;photovoltaics;utility;8.070041898;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
35;58;["BB"];waste;electricity;added capacity;chp;steam;3.58E-18;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
36;58;["BB"];waste;electricity;capacity;chp;steam;0.161204;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
37;58;["BB"];waste;electricity;added capacity;generator;steam;5.16E-18;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
38;58;["BB"];waste;electricity;capacity;generator;steam;0.0036;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
39;58;["BB"];water;electricity;added capacity;hydro turbine;run-of-river;6.77E-19;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
40;58;["BB"];water;electricity;capacity;hydro turbine;run-of-river;0.00357804;GW;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
41;58;["BB"];air;electricity;electricity generation;wind turbine;onshore;8025.887199;GWh;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
42;58;["BB"];air;electricity;primary energy consumption;wind turbine;onshore;8025887.199;MWh/a;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
43;58;["BB"];biogas;electricity;electricity generation;generator;combustion engine;6.036610018;GWh;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
44;58;["BB"];biogas;electricity;primary energy consumption;generator;combustion engine;13414.68893;MWh/a;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
45;58;["BB"];biomass;electricity;electricity generation;generator;steam;1.981107949;GWh;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
46;58;["BB"];biomass;electricity;primary energy consumption;generator;steam;13207.38633;MWh/a;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
47;58;["BB"];heat;electricity;electricity generation;geothermal;unknown;4564.358756;GWh;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
48;58;["BB"];heat;electricity;primary energy consumption;geothermal;unknown;19018161.48;MWh/a;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
49;58;["BB"];hydrogen;electricity;electricity generation;generator;gas;6.32E-11;GWh;"{""scenario"": ""ID4""}";"{""value"": ""aggregated""}";urbs;;2030
