id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
508;58;["NI"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
510;58;["NI"];natural gas;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
512;58;["NI"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
514;58;["NI"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
516;58;["NI"];natural gas;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
518;58;["NI"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
522;58;["NI"];waste;electricity;added capacity;chp;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
524;58;["NI"];waste;electricity;added capacity;generator;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
526;58;["NI"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
575;58;["NW"];light oil;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
577;58;["NW"];light oil;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
579;58;["NW"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
581;58;["NW"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
583;58;["NW"];natural gas;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
585;58;["NW"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
587;58;["NW"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
589;58;["NW"];natural gas;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
591;58;["NW"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
595;58;["NW"];waste;electricity;added capacity;chp;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
597;58;["NW"];waste;electricity;added capacity;generator;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
599;58;["NW"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
636;58;["RP"];light oil;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
638;58;["RP"];light oil;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
640;58;["RP"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
642;58;["RP"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
644;58;["RP"];natural gas;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
646;58;["RP"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
648;58;["RP"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
650;58;["RP"];natural gas;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
652;58;["RP"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
656;58;["RP"];waste;electricity;added capacity;chp;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
658;58;["RP"];waste;electricity;added capacity;generator;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
660;58;["RP"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
698;58;["SH"];light oil;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
700;58;["SH"];light oil;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
702;58;["SH"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
704;58;["SH"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
706;58;["SH"];natural gas;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
708;58;["SH"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
710;58;["SH"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
712;58;["SH"];natural gas;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
714;58;["SH"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
718;58;["SH"];waste;electricity;added capacity;chp;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
720;58;["SH"];waste;electricity;added capacity;generator;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
722;58;["SH"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
762;58;["SL"];light oil;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
764;58;["SL"];light oil;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
766;58;["SL"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
768;58;["SL"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
770;58;["SL"];natural gas;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
772;58;["SL"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
774;58;["SL"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
776;58;["SL"];natural gas;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
778;58;["SL"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
782;58;["SL"];waste;electricity;added capacity;chp;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
784;58;["SL"];waste;electricity;added capacity;generator;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
786;58;["SL"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
820;58;["SN"];light oil;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
822;58;["SN"];light oil;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
824;58;["SN"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
826;58;["SN"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
828;58;["SN"];natural gas;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
830;58;["SN"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
832;58;["SN"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
834;58;["SN"];natural gas;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
836;58;["SN"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
840;58;["SN"];waste;electricity;added capacity;chp;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
842;58;["SN"];waste;electricity;added capacity;generator;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
844;58;["SN"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
874;58;["ST"];biogas;electricity;added capacity;generator;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
884;58;["ST"];light oil;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
886;58;["ST"];light oil;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
888;58;["ST"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
890;58;["ST"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
892;58;["ST"];natural gas;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
894;58;["ST"];natural gas;electricity;added capacity;generator;combined cycle;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
896;58;["ST"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
898;58;["ST"];natural gas;electricity;added capacity;generator;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
900;58;["ST"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
904;58;["ST"];waste;electricity;added capacity;chp;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
906;58;["ST"];waste;electricity;added capacity;generator;steam;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
908;58;["ST"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
946;58;["TH"];light oil;electricity;added capacity;chp;gas;0;GW;"{""scenario"": ""ID9""}";"{""value"": ""aggregated""}";urbs;;2050
