id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
192;58;["BW"];air;electricity;capacity;wind turbine;onshore;0.751027686;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
193;58;["BW"];biogas;electricity;added capacity;generator;combustion engine;3.56E-13;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
194;58;["BW"];biogas;electricity;capacity;generator;combustion engine;0.408;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
195;58;["BW"];biomass;electricity;added capacity;generator;steam;3.35E-15;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
196;58;["BW"];biomass;electricity;capacity;generator;steam;0.759;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
197;58;["BW"];electricity;electricity;added capacity;electrolyser;alkaline;8.25E-12;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
198;58;["BW"];electricity;electricity;capacity;electrolyser;alkaline;8.25E-12;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
199;58;["BW"];hard coal;electricity;added capacity;chp;steam;1.35E-16;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
200;58;["BW"];hard coal;electricity;capacity;chp;steam;1.622256302;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
201;58;["BW"];hard coal;electricity;added capacity;generator;steam;0;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
202;58;["BW"];hard coal;electricity;capacity;generator;steam;0.325563632;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
203;58;["BW"];heat;electricity;added capacity;geothermal;unknown;0.639832543;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
204;58;["BW"];heat;electricity;capacity;geothermal;unknown;0.639832543;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
205;58;["BW"];hydrogen;electricity;added capacity;generator;gas;4.04E-12;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
206;58;["BW"];hydrogen;electricity;capacity;generator;gas;4.04E-12;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
207;58;["BW"];light oil;electricity;added capacity;chp;gas;1.31E-15;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
208;58;["BW"];light oil;electricity;capacity;chp;gas;0.048073686;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
209;58;["BW"];light oil;electricity;added capacity;generator;gas;1.46E-12;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
210;58;["BW"];light oil;electricity;capacity;generator;gas;0.77393636;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
211;58;["BW"];natural gas;electricity;added capacity;chp;combined cycle;4.98E-14;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
212;58;["BW"];natural gas;electricity;capacity;chp;combined cycle;0.40940181;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
213;58;["BW"];natural gas;electricity;added capacity;chp;combustion engine;8.56E-15;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
214;58;["BW"];natural gas;electricity;capacity;chp;combustion engine;0.485584877;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
215;58;["BW"];natural gas;electricity;added capacity;chp;gas;2.05E-15;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
216;58;["BW"];natural gas;electricity;capacity;chp;gas;0.232346218;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
217;58;["BW"];natural gas;electricity;added capacity;generator;combined cycle;1.19E-14;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
218;58;["BW"];natural gas;electricity;capacity;generator;combined cycle;0.12533488;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
219;58;["BW"];natural gas;electricity;added capacity;generator;combustion engine;3.02E-15;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
220;58;["BW"];natural gas;electricity;capacity;generator;combustion engine;0.06994061;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
221;58;["BW"];natural gas;electricity;added capacity;generator;gas;1.269507352;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
222;58;["BW"];natural gas;electricity;capacity;generator;gas;1.932598404;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
223;58;["BW"];solar radiation;electricity;added capacity;photovoltaics;rooftop;13.15856484;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
